"V1","V2","V3","V4","V5"
"20100810",1200,-700,23.3,"YSI"
"20100810",1200,-600,25,"YSI"
"20100810",1200,-500,25.1,"YSI"
"20100810",1200,-400,25.3,"YSI"
"20100810",1200,-300,25.4,"YSI"
"20100810",1200,-200,25.5,"YSI"
"20100810",1200,-100,25.9,"YSI"
"20100810",1200,0,26.1,"YSI"
"20100917",1200,-2100,5.4,"YSI"
"20100917",1200,-2000,5.4,"YSI"
"20100917",1200,-1900,5.5,"YSI"
"20100917",1200,-1800,5.8,"YSI"
"20100917",1200,-1700,6,"YSI"
"20100917",1200,-1600,6.5,"YSI"
"20100917",1200,-1500,6.9,"YSI"
"20100917",1200,-1400,7.8,"YSI"
"20100917",1200,-1300,8.5,"YSI"
"20100917",1200,-1200,9.8,"YSI"
"20100917",1200,-1100,11.6,"YSI"
"20100917",1200,-1000,14.5,"YSI"
"20100917",1200,-900,19.4,"YSI"
"20100917",1200,-800,19.5,"YSI"
"20100917",1200,-700,19.5,"YSI"
"20100917",1200,-600,19.5,"YSI"
"20100917",1200,-500,19.5,"YSI"
"20100917",1200,-400,19.5,"YSI"
"20100917",1200,-300,19.5,"YSI"
"20100917",1200,-200,19.5,"YSI"
"20100917",1200,-100,19.5,"YSI"
"20100917",1200,0,19.5,"YSI"
"20101015",1200,-2100,5.5,"YSI"
"20101015",1200,-2000,5.6,"YSI"
"20101015",1200,-1900,5.8,"YSI"
"20101015",1200,-1800,5.9,"YSI"
"20101015",1200,-1700,6.2,"YSI"
"20101015",1200,-1600,6.7,"YSI"
"20101015",1200,-1500,7.2,"YSI"
"20101015",1200,-1400,8.1,"YSI"
"20101015",1200,-1300,9.4,"YSI"
"20101015",1200,-1200,11.7,"YSI"
"20101015",1200,-1100,15.3,"YSI"
"20101015",1200,-1000,15.3,"YSI"
"20101015",1200,-900,15.3,"YSI"
"20101015",1200,-800,15.3,"YSI"
"20101015",1200,-700,15.3,"YSI"
"20101015",1200,-600,15.3,"YSI"
"20101015",1200,-500,15.4,"YSI"
"20101015",1200,-400,15.4,"YSI"
"20101015",1200,-300,15.4,"YSI"
"20101015",1200,-200,15.4,"YSI"
"20101015",1200,-100,15.4,"YSI"
"20101015",1200,0,15.4,"YSI"
"20110516",1200,-2100,4.9,"YSI"
"20110516",1200,-2000,5,"YSI"
"20110516",1200,-1900,5.1,"YSI"
"20110516",1200,-1800,5.2,"YSI"
"20110516",1200,-1700,5.3,"YSI"
"20110516",1200,-1600,5.5,"YSI"
"20110516",1200,-1500,5.7,"YSI"
"20110516",1200,-1400,6,"YSI"
"20110516",1200,-1300,6.3,"YSI"
"20110516",1200,-1200,6.7,"YSI"
"20110516",1200,-1100,7.1,"YSI"
"20110516",1200,-1000,7.4,"YSI"
"20110516",1200,-900,7.9,"YSI"
"20110516",1200,-800,8.4,"YSI"
"20110516",1200,-700,9,"YSI"
"20110516",1200,-600,10.2,"YSI"
"20110516",1200,-500,13,"YSI"
"20110516",1200,-400,14.9,"YSI"
"20110516",1200,-300,15.8,"YSI"
"20110516",1200,-200,15.9,"YSI"
"20110516",1200,-100,15.9,"YSI"
"20110516",1200,0,15.9,"YSI"
"20110531",1200,-2100,5,"YSI"
"20110531",1200,-2000,5.1,"YSI"
"20110531",1200,-1900,5.2,"YSI"
"20110531",1200,-1800,5.3,"YSI"
"20110531",1200,-1700,5.5,"YSI"
"20110531",1200,-1600,5.6,"YSI"
"20110531",1200,-1500,5.9,"YSI"
"20110531",1200,-1400,6.2,"YSI"
"20110531",1200,-1300,6.5,"YSI"
"20110531",1200,-1200,6.9,"YSI"
"20110531",1200,-1100,7.5,"YSI"
"20110531",1200,-1000,7.9,"YSI"
"20110531",1200,-900,8.4,"YSI"
"20110531",1200,-800,9.1,"YSI"
"20110531",1200,-700,10.5,"YSI"
"20110531",1200,-600,12.2,"YSI"
"20110531",1200,-500,15,"YSI"
"20110531",1200,-400,17.8,"YSI"
"20110531",1200,-300,20.8,"YSI"
"20110531",1200,-200,22.2,"YSI"
"20110531",1200,-100,22.5,"YSI"
"20110531",1200,0,22.9,"YSI"
"20110609",1200,-2100,5.1,"YSI"
"20110609",1200,-2000,5.2,"YSI"
"20110609",1200,-1900,5.3,"YSI"
"20110609",1200,-1800,5.4,"YSI"
"20110609",1200,-1700,5.6,"YSI"
"20110609",1200,-1600,5.9,"YSI"
"20110609",1200,-1500,6.1,"YSI"
"20110609",1200,-1400,6.3,"YSI"
"20110609",1200,-1300,6.7,"YSI"
"20110609",1200,-1200,7.1,"YSI"
"20110609",1200,-1100,7.5,"YSI"
"20110609",1200,-1000,8.1,"YSI"
"20110609",1200,-900,9,"YSI"
"20110609",1200,-800,9.9,"YSI"
"20110609",1200,-700,11.6,"YSI"
"20110609",1200,-600,13.3,"YSI"
"20110609",1200,-500,17.1,"YSI"
"20110609",1200,-400,20.1,"YSI"
"20110609",1200,-300,21.4,"YSI"
"20110609",1200,-200,21.7,"YSI"
"20110609",1200,-100,23.9,"YSI"
"20110609",1200,0,24.2,"YSI"
"20110615",1200,-2100,5.2,"YSI"
"20110615",1200,-2000,5.3,"YSI"
"20110615",1200,-1900,5.3,"YSI"
"20110615",1200,-1800,5.5,"YSI"
"20110615",1200,-1700,5.7,"YSI"
"20110615",1200,-1600,5.8,"YSI"
"20110615",1200,-1500,6,"YSI"
"20110615",1200,-1400,6.3,"YSI"
"20110615",1200,-1300,6.8,"YSI"
"20110615",1200,-1200,7.1,"YSI"
"20110615",1200,-1100,7.8,"YSI"
"20110615",1200,-1000,8.5,"YSI"
"20110615",1200,-900,9.2,"YSI"
"20110615",1200,-800,10.2,"YSI"
"20110615",1200,-700,12,"YSI"
"20110615",1200,-600,14.1,"YSI"
"20110615",1200,-500,18.7,"YSI"
"20110615",1200,-400,20.7,"YSI"
"20110615",1200,-300,20.8,"YSI"
"20110615",1200,-200,20.9,"YSI"
"20110615",1200,-100,20.9,"YSI"
"20110615",1200,0,21.1,"YSI"
"20110630",1200,-2100,5.3,"YSI"
"20110630",1200,-2000,5.4,"YSI"
"20110630",1200,-1900,5.5,"YSI"
"20110630",1200,-1800,5.6,"YSI"
"20110630",1200,-1700,6,"YSI"
"20110630",1200,-1600,6,"YSI"
"20110630",1200,-1500,6.3,"YSI"
"20110630",1200,-1400,6.7,"YSI"
"20110630",1200,-1300,7.2,"YSI"
"20110630",1200,-1200,7.7,"YSI"
"20110630",1200,-1100,8.3,"YSI"
"20110630",1200,-1000,9.2,"YSI"
"20110630",1200,-900,10.1,"YSI"
"20110630",1200,-800,11.2,"YSI"
"20110630",1200,-700,13.5,"YSI"
"20110630",1200,-600,16.2,"YSI"
"20110630",1200,-500,20.1,"YSI"
"20110630",1200,-400,22.4,"YSI"
"20110630",1200,-300,22.6,"YSI"
"20110630",1200,-200,22.6,"YSI"
"20110630",1200,-100,22.7,"YSI"
"20110630",1200,0,22.8,"YSI"
"20110713",1200,-2100,5.4,"YSI"
"20110713",1200,-2000,5.5,"YSI"
"20110713",1200,-1900,5.6,"YSI"
"20110713",1200,-1800,5.7,"YSI"
"20110713",1200,-1700,5.8,"YSI"
"20110713",1200,-1600,6.1,"YSI"
"20110713",1200,-1500,6.5,"YSI"
"20110713",1200,-1400,6.9,"YSI"
"20110713",1200,-1300,7.3,"YSI"
"20110713",1200,-1200,8.1,"YSI"
"20110713",1200,-1100,8.7,"YSI"
"20110713",1200,-1000,9.6,"YSI"
"20110713",1200,-900,10.7,"YSI"
"20110713",1200,-800,12,"YSI"
"20110713",1200,-700,14.6,"YSI"
"20110713",1200,-600,18.3,"YSI"
"20110713",1200,-500,22.6,"YSI"
"20110713",1200,-400,25.2,"YSI"
"20110713",1200,-300,25.7,"YSI"
"20110713",1200,-200,25.7,"YSI"
"20110713",1200,-100,25.8,"YSI"
"20110713",1200,0,25.8,"YSI"
"20110816",1200,-2200,5.5,"YSI"
"20110816",1200,-2100,5.5,"YSI"
"20110816",1200,-2000,5.6,"YSI"
"20110816",1200,-1900,5.6,"YSI"
"20110816",1200,-1800,5.9,"YSI"
"20110816",1200,-1700,6,"YSI"
"20110816",1200,-1600,6.2,"YSI"
"20110816",1200,-1500,6.5,"YSI"
"20110816",1200,-1400,7,"YSI"
"20110816",1200,-1300,7.5,"YSI"
"20110816",1200,-1200,8.3,"YSI"
"20110816",1200,-1100,9.1,"YSI"
"20110816",1200,-1000,10.2,"YSI"
"20110816",1200,-900,11.5,"YSI"
"20110816",1200,-800,13.8,"YSI"
"20110816",1200,-700,17.5,"YSI"
"20110816",1200,-600,22.9,"YSI"
"20110816",1200,-500,23.3,"YSI"
"20110816",1200,-400,23.3,"YSI"
"20110816",1200,-300,23.3,"YSI"
"20110816",1200,-200,23.3,"YSI"
"20110816",1200,-100,23.3,"YSI"
"20110816",1200,0,23.2,"YSI"
"20120419",1200,-2200,4.8,"YSI"
"20120419",1200,-2100,4.8,"YSI"
"20120419",1200,-2000,4.8,"YSI"
"20120419",1200,-1900,4.9,"YSI"
"20120419",1200,-1800,5,"YSI"
"20120419",1200,-1700,5.5,"YSI"
"20120419",1200,-1600,5.6,"YSI"
"20120419",1200,-1500,6.2,"YSI"
"20120419",1200,-1400,6.5,"YSI"
"20120419",1200,-1300,7.1,"YSI"
"20120419",1200,-1200,7.9,"YSI"
"20120419",1200,-1100,8.3,"YSI"
"20120419",1200,-1000,8.4,"YSI"
"20120419",1200,-900,8.6,"YSI"
"20120419",1200,-800,8.8,"YSI"
"20120419",1200,-700,9.1,"YSI"
"20120419",1200,-600,9.4,"YSI"
"20120419",1200,-500,10.2,"YSI"
"20120419",1200,-400,11.6,"YSI"
"20120419",1200,-300,11.7,"YSI"
"20120419",1200,-200,11.9,"YSI"
"20120419",1200,-100,12.2,"YSI"
"20120419",1200,0,12.5,"YSI"
"20120511",1200,-2200,5.2,"YSI"
"20120511",1200,-2100,5.2,"YSI"
"20120511",1200,-2000,5.3,"YSI"
"20120511",1200,-1900,5.5,"YSI"
"20120511",1200,-1800,5.6,"YSI"
"20120511",1200,-1700,5.8,"YSI"
"20120511",1200,-1600,6,"YSI"
"20120511",1200,-1500,6.4,"YSI"
"20120511",1200,-1400,7.5,"YSI"
"20120511",1200,-1300,7.7,"YSI"
"20120511",1200,-1200,8.5,"YSI"
"20120511",1200,-1100,9.1,"YSI"
"20120511",1200,-1000,9.9,"YSI"
"20120511",1200,-900,10.2,"YSI"
"20120511",1200,-800,10.9,"YSI"
"20120511",1200,-700,11.4,"YSI"
"20120511",1200,-600,11.7,"YSI"
"20120511",1200,-500,12.5,"YSI"
"20120511",1200,-400,14,"YSI"
"20120511",1200,-300,14.1,"YSI"
"20120511",1200,-200,14.1,"YSI"
"20120511",1200,-100,14.1,"YSI"
"20120511",1200,0,14.2,"YSI"
"20120513",1200,-2200,5.2,"YSI"
"20120513",1200,-2100,5.2,"YSI"
"20120513",1200,-2000,5.2,"YSI"
"20120513",1200,-1900,5.3,"YSI"
"20120513",1200,-1800,5.4,"YSI"
"20120513",1200,-1700,5.8,"YSI"
"20120513",1200,-1600,5.9,"YSI"
"20120513",1200,-1500,6.7,"YSI"
"20120513",1200,-1400,7.5,"YSI"
"20120513",1200,-1300,8,"YSI"
"20120513",1200,-1200,8.5,"YSI"
"20120513",1200,-1100,9.1,"YSI"
"20120513",1200,-1000,9.9,"YSI"
"20120513",1200,-900,10.6,"YSI"
"20120513",1200,-800,11.1,"YSI"
"20120513",1200,-700,11.7,"YSI"
"20120513",1200,-600,12.2,"YSI"
"20120513",1200,-500,12.9,"YSI"
"20120513",1200,-400,14.2,"YSI"
"20120513",1200,-300,14.6,"YSI"
"20120513",1200,-200,15.2,"YSI"
"20120513",1200,-100,15.6,"YSI"
"20120513",1200,0,17.4,"YSI"
"20120518",1200,-2100,5.3,"YSI"
"20120518",1200,-2000,5.3,"YSI"
"20120518",1200,-1900,5.6,"YSI"
"20120518",1200,-1800,5.7,"YSI"
"20120518",1200,-1700,5.9,"YSI"
"20120518",1200,-1600,6.2,"YSI"
"20120518",1200,-1500,6.7,"YSI"
"20120518",1200,-1400,7.4,"YSI"
"20120518",1200,-1300,8.1,"YSI"
"20120518",1200,-1200,8.7,"YSI"
"20120518",1200,-1100,9.5,"YSI"
"20120518",1200,-1000,10.2,"YSI"
"20120518",1200,-900,10.9,"YSI"
"20120518",1200,-800,11.5,"YSI"
"20120518",1200,-700,12.1,"YSI"
"20120518",1200,-600,12.6,"YSI"
"20120518",1200,-500,13.6,"YSI"
"20120518",1200,-400,15.3,"YSI"
"20120518",1200,-300,16.3,"YSI"
"20120518",1200,-200,16.5,"YSI"
"20120518",1200,-100,16.7,"YSI"
"20120518",1200,0,17.2,"YSI"
"20120616",1200,-2100,5.8,"YSI"
"20120616",1200,-2000,5.9,"YSI"
"20120616",1200,-1900,6,"YSI"
"20120616",1200,-1800,6.2,"YSI"
"20120616",1200,-1700,6.4,"YSI"
"20120616",1200,-1600,6.9,"YSI"
"20120616",1200,-1500,7.3,"YSI"
"20120616",1200,-1400,8,"YSI"
"20120616",1200,-1300,8.8,"YSI"
"20120616",1200,-1200,9.7,"YSI"
"20120616",1200,-1100,10.6,"YSI"
"20120616",1200,-1000,11.7,"YSI"
"20120616",1200,-900,13,"YSI"
"20120616",1200,-800,14.1,"YSI"
"20120616",1200,-700,15.4,"YSI"
"20120616",1200,-600,17,"YSI"
"20120616",1200,-500,20.2,"YSI"
"20120616",1200,-400,21.2,"YSI"
"20120616",1200,-300,21.6,"YSI"
"20120616",1200,-200,21.9,"YSI"
"20120616",1200,-100,22.6,"YSI"
"20120616",1200,0,23.5,"YSI"
"20120620",1200,-2100,5.8,"YSI"
"20120620",1200,-2000,6,"YSI"
"20120620",1200,-1900,6.1,"YSI"
"20120620",1200,-1800,6.3,"YSI"
"20120620",1200,-1700,6.5,"YSI"
"20120620",1200,-1600,6.9,"YSI"
"20120620",1200,-1500,7.5,"YSI"
"20120620",1200,-1400,8.3,"YSI"
"20120620",1200,-1300,9.1,"YSI"
"20120620",1200,-1200,10,"YSI"
"20120620",1200,-1100,10.9,"YSI"
"20120620",1200,-1000,12.1,"YSI"
"20120620",1200,-900,13.3,"YSI"
"20120620",1200,-800,14.4,"YSI"
"20120620",1200,-700,16.4,"YSI"
"20120620",1200,-600,18,"YSI"
"20120620",1200,-500,20.8,"YSI"
"20120620",1200,-400,21.3,"YSI"
"20120620",1200,-300,21.6,"YSI"
"20120620",1200,-200,21.7,"YSI"
"20120620",1200,-100,22.1,"YSI"
"20120620",1200,0,22.7,"YSI"
"20120628",1200,-2100,5.9,"YSI"
"20120628",1200,-2000,6,"YSI"
"20120628",1200,-1900,6.1,"YSI"
"20120628",1200,-1800,6.3,"YSI"
"20120628",1200,-1700,6.6,"YSI"
"20120628",1200,-1600,7,"YSI"
"20120628",1200,-1500,7.6,"YSI"
"20120628",1200,-1400,8.5,"YSI"
"20120628",1200,-1300,9.3,"YSI"
"20120628",1200,-1200,10.4,"YSI"
"20120628",1200,-1100,11,"YSI"
"20120628",1200,-1000,12.5,"YSI"
"20120628",1200,-900,13.5,"YSI"
"20120628",1200,-800,14.9,"YSI"
"20120628",1200,-700,16.9,"YSI"
"20120628",1200,-600,19.6,"YSI"
"20120628",1200,-500,21.9,"YSI"
"20120628",1200,-400,22,"YSI"
"20120628",1200,-300,22.1,"YSI"
"20120628",1200,-200,22.2,"YSI"
"20120628",1200,-100,22.4,"YSI"
"20120628",1200,0,22.8,"YSI"
"20120711",1200,-2100,5.9,"YSI"
"20120711",1200,-2000,6,"YSI"
"20120711",1200,-1900,6.2,"YSI"
"20120711",1200,-1800,6.4,"YSI"
"20120711",1200,-1700,6.6,"YSI"
"20120711",1200,-1600,7,"YSI"
"20120711",1200,-1500,7.5,"YSI"
"20120711",1200,-1400,8.2,"YSI"
"20120711",1200,-1300,9.1,"YSI"
"20120711",1200,-1200,10,"YSI"
"20120711",1200,-1100,11.4,"YSI"
"20120711",1200,-1000,12.7,"YSI"
"20120711",1200,-900,14.2,"YSI"
"20120711",1200,-800,15.9,"YSI"
"20120711",1200,-700,19,"YSI"
"20120711",1200,-600,21.6,"YSI"
"20120711",1200,-500,24.2,"YSI"
"20120711",1200,-400,25.6,"YSI"
"20120711",1200,-300,25.8,"YSI"
"20120711",1200,-200,25.9,"YSI"
"20120711",1200,-100,26.3,"YSI"
"20120711",1200,0,26.4,"YSI"
"20120726",1200,-2000,6.1,"YSI"
"20120726",1200,-1900,6.4,"YSI"
"20120726",1200,-1800,6.5,"YSI"
"20120726",1200,-1700,6.9,"YSI"
"20120726",1200,-1600,7.3,"YSI"
"20120726",1200,-1500,8.2,"YSI"
"20120726",1200,-1400,8.9,"YSI"
"20120726",1200,-1300,9.6,"YSI"
"20120726",1200,-1200,10.8,"YSI"
"20120726",1200,-1100,12,"YSI"
"20120726",1200,-1000,13.4,"YSI"
"20120726",1200,-900,15,"YSI"
"20120726",1200,-800,16.8,"YSI"
"20120726",1200,-700,20.1,"YSI"
"20120726",1200,-600,24.4,"YSI"
"20120726",1200,-500,24.9,"YSI"
"20120726",1200,-400,24.9,"YSI"
"20120726",1200,-300,25,"YSI"
"20120726",1200,-200,25,"YSI"
"20120726",1200,-100,25,"YSI"
"20120726",1200,0,25,"YSI"
"20120814",1200,-2100,6,"YSI"
"20120814",1200,-2000,6.1,"YSI"
"20120814",1200,-1900,6.3,"YSI"
"20120814",1200,-1800,6.4,"YSI"
"20120814",1200,-1700,6.7,"YSI"
"20120814",1200,-1600,7.2,"YSI"
"20120814",1200,-1500,7.9,"YSI"
"20120814",1200,-1400,8.7,"YSI"
"20120814",1200,-1300,9.5,"YSI"
"20120814",1200,-1200,10.7,"YSI"
"20120814",1200,-1100,12,"YSI"
"20120814",1200,-1000,13.8,"YSI"
"20120814",1200,-900,15.8,"YSI"
"20120814",1200,-800,17.8,"YSI"
"20120814",1200,-700,22.2,"YSI"
"20120814",1200,-600,24.8,"YSI"
"20120814",1200,-500,25.1,"YSI"
"20120814",1200,-400,25.1,"YSI"
"20120814",1200,-300,25.1,"YSI"
"20120814",1200,-200,25.1,"YSI"
"20120814",1200,-100,25.1,"YSI"
"20120814",1200,0,25,"YSI"
"20120906",1200,-2100,6.1,"YSI"
"20120906",1200,-2000,6.2,"YSI"
"20120906",1200,-1900,6.4,"YSI"
"20120906",1200,-1800,6.6,"YSI"
"20120906",1200,-1700,7,"YSI"
"20120906",1200,-1600,7.5,"YSI"
"20120906",1200,-1500,8.1,"YSI"
"20120906",1200,-1400,8.8,"YSI"
"20120906",1200,-1300,9.6,"YSI"
"20120906",1200,-1200,10.9,"YSI"
"20120906",1200,-1100,12.4,"YSI"
"20120906",1200,-1000,14.4,"YSI"
"20120906",1200,-900,16.5,"YSI"
"20120906",1200,-800,19.8,"YSI"
"20120906",1200,-700,22.9,"YSI"
"20120906",1200,-600,23.1,"YSI"
"20120906",1200,-500,23.2,"YSI"
"20120906",1200,-400,23.2,"YSI"
"20120906",1200,-300,23.2,"YSI"
"20120906",1200,-200,23.2,"YSI"
"20120906",1200,-100,23.1,"YSI"
"20120906",1200,0,23.1,"YSI"
"20130430",1200,-1400,5.3,"YSI"
"20130430",1200,-1300,5.3,"YSI"
"20130430",1200,-1200,5.5,"YSI"
"20130430",1200,-1100,5.8,"YSI"
"20130430",1200,-1000,6.2,"YSI"
"20130430",1200,-900,7,"YSI"
"20130430",1200,-800,7.7,"YSI"
"20130430",1200,-700,9.1,"YSI"
"20130430",1200,-600,10.1,"YSI"
"20130430",1200,-500,10.9,"YSI"
"20130430",1200,-400,11.6,"YSI"
"20130430",1200,-300,11.8,"YSI"
"20130430",1200,-200,11.9,"YSI"
"20130430",1200,-100,12,"YSI"
"20130430",1200,0,12,"YSI"
"20130516",1200,-2100,4.9,"YSI"
"20130516",1200,-2000,5,"YSI"
"20130516",1200,-1900,5,"YSI"
"20130516",1200,-1800,5.1,"YSI"
"20130516",1200,-1700,5.2,"YSI"
"20130516",1200,-1600,5.3,"YSI"
"20130516",1200,-1500,5.4,"YSI"
"20130516",1200,-1400,5.5,"YSI"
"20130516",1200,-1300,5.7,"YSI"
"20130516",1200,-1200,5.5,"YSI"
"20130516",1200,-1100,6.4,"YSI"
"20130516",1200,-1000,6.7,"YSI"
"20130516",1200,-900,8,"YSI"
"20130516",1200,-800,9.7,"YSI"
"20130516",1200,-700,10.2,"YSI"
"20130516",1200,-600,13.4,"YSI"
"20130516",1200,-500,15.5,"YSI"
"20130516",1200,-400,15.7,"YSI"
"20130516",1200,-300,15.8,"YSI"
"20130516",1200,-200,15.8,"YSI"
"20130516",1200,-100,15.9,"YSI"
"20130516",1200,0,16,"YSI"
"20130531",1200,-2100,5,"YSI"
"20130531",1200,-2000,5.1,"YSI"
"20130531",1200,-1900,5.1,"YSI"
"20130531",1200,-1800,5.2,"YSI"
"20130531",1200,-1700,5.3,"YSI"
"20130531",1200,-1600,5.5,"YSI"
"20130531",1200,-1500,5.7,"YSI"
"20130531",1200,-1400,5.9,"YSI"
"20130531",1200,-1300,6.2,"YSI"
"20130531",1200,-1200,6.5,"YSI"
"20130531",1200,-1100,7.2,"YSI"
"20130531",1200,-1000,8.5,"YSI"
"20130531",1200,-900,9.5,"YSI"
"20130531",1200,-800,11,"YSI"
"20130531",1200,-700,14.1,"YSI"
"20130531",1200,-600,15.6,"YSI"
"20130531",1200,-500,15.9,"YSI"
"20130531",1200,-400,16.2,"YSI"
"20130531",1200,-300,16.9,"YSI"
"20130531",1200,-200,18,"YSI"
"20130531",1200,-100,20.1,"YSI"
"20130531",1200,0,21.2,"YSI"
"20130612",1200,-2200,5,"YSI"
"20130612",1200,-2100,5,"YSI"
"20130612",1200,-2000,5.1,"YSI"
"20130612",1200,-1900,5.1,"YSI"
"20130612",1200,-1800,5.2,"YSI"
"20130612",1200,-1700,5.5,"YSI"
"20130612",1200,-1600,5.6,"YSI"
"20130612",1200,-1500,5.8,"YSI"
"20130612",1200,-1400,6.2,"YSI"
"20130612",1200,-1300,6.5,"YSI"
"20130612",1200,-1200,6.9,"YSI"
"20130612",1200,-1100,7.6,"YSI"
"20130612",1200,-1000,8.5,"YSI"
"20130612",1200,-900,10.2,"YSI"
"20130612",1200,-800,11.6,"YSI"
"20130612",1200,-700,15.1,"YSI"
"20130612",1200,-600,16.5,"YSI"
"20130612",1200,-500,18.7,"YSI"
"20130612",1200,-400,18.8,"YSI"
"20130612",1200,-300,18.9,"YSI"
"20130612",1200,-200,18.9,"YSI"
"20130612",1200,-100,19,"YSI"
"20130612",1200,0,19,"YSI"
"20130701",1200,-2100,5.2,"YSI"
"20130701",1200,-2000,5.2,"YSI"
"20130701",1200,-1900,5.3,"YSI"
"20130701",1200,-1800,5.6,"YSI"
"20130701",1200,-1700,5.9,"YSI"
"20130701",1200,-1600,6.2,"YSI"
"20130701",1200,-1500,6.3,"YSI"
"20130701",1200,-1400,6.8,"YSI"
"20130701",1200,-1300,7,"YSI"
"20130701",1200,-1200,7.5,"YSI"
"20130701",1200,-1100,8.9,"YSI"
"20130701",1200,-1000,9.6,"YSI"
"20130701",1200,-900,11.4,"YSI"
"20130701",1200,-800,13.9,"YSI"
"20130701",1200,-700,16.3,"YSI"
"20130701",1200,-600,18.9,"YSI"
"20130701",1200,-500,21.1,"YSI"
"20130701",1200,-400,22.8,"YSI"
"20130701",1200,-300,23.8,"YSI"
"20130701",1200,-200,23.9,"YSI"
"20130701",1200,-100,23.9,"YSI"
"20130701",1200,0,23.8,"YSI"
"20130715",1200,-2200,5.3,"YSI"
"20130715",1200,-2100,5.2,"YSI"
"20130715",1200,-2000,5.4,"YSI"
"20130715",1200,-1900,5.4,"YSI"
"20130715",1200,-1800,5.5,"YSI"
"20130715",1200,-1700,5.6,"YSI"
"20130715",1200,-1600,5.9,"YSI"
"20130715",1200,-1500,6.3,"YSI"
"20130715",1200,-1400,6.6,"YSI"
"20130715",1200,-1300,7.2,"YSI"
"20130715",1200,-1200,7.9,"YSI"
"20130715",1200,-1100,8.6,"YSI"
"20130715",1200,-1000,9.6,"YSI"
"20130715",1200,-900,11.4,"YSI"
"20130715",1200,-800,14.2,"YSI"
"20130715",1200,-700,16.7,"YSI"
"20130715",1200,-600,19.5,"YSI"
"20130715",1200,-500,22.6,"YSI"
"20130715",1200,-400,25.2,"YSI"
"20130715",1200,-300,25.8,"YSI"
"20130715",1200,-200,25.9,"YSI"
"20130715",1200,-100,26,"YSI"
"20130715",1200,0,26,"YSI"
"20130802",1200,-2100,5.2,"YSI"
"20130802",1200,-2000,5.3,"YSI"
"20130802",1200,-1900,5.4,"YSI"
"20130802",1200,-1800,5.5,"YSI"
"20130802",1200,-1700,5.6,"YSI"
"20130802",1200,-1600,5.9,"YSI"
"20130802",1200,-1500,6.3,"YSI"
"20130802",1200,-1400,6.7,"YSI"
"20130802",1200,-1300,7.2,"YSI"
"20130802",1200,-1200,7.9,"YSI"
"20130802",1200,-1100,9,"YSI"
"20130802",1200,-1000,10.3,"YSI"
"20130802",1200,-900,12,"YSI"
"20130802",1200,-800,14.8,"YSI"
"20130802",1200,-700,17.8,"YSI"
"20130802",1200,-600,21,"YSI"
"20130802",1200,-500,23.7,"YSI"
"20130802",1200,-400,23.8,"YSI"
"20130802",1200,-300,23.9,"YSI"
"20130802",1200,-200,24.1,"YSI"
"20130802",1200,-100,24.5,"YSI"
"20130802",1200,0,24.6,"YSI"
"20140616",1200,-2100,4.7,"YSI"
"20140616",1200,-2000,4.8,"YSI"
"20140616",1200,-1900,4.9,"YSI"
"20140616",1200,-1800,5.1,"YSI"
"20140616",1200,-1700,5.2,"YSI"
"20140616",1200,-1600,5.4,"YSI"
"20140616",1200,-1500,5.6,"YSI"
"20140616",1200,-1400,5.9,"YSI"
"20140616",1200,-1300,6.5,"YSI"
"20140616",1200,-1200,7,"YSI"
"20140616",1200,-1100,7.9,"YSI"
"20140616",1200,-1000,9.5,"YSI"
"20140616",1200,-900,10.4,"YSI"
"20140616",1200,-800,10.9,"YSI"
"20140616",1200,-700,12.6,"YSI"
"20140616",1200,-600,14.5,"YSI"
"20140616",1200,-500,18.8,"YSI"
"20140616",1200,-400,19.9,"YSI"
"20140616",1200,-300,20.2,"YSI"
"20140616",1200,-200,20.3,"YSI"
"20140616",1200,-100,20.7,"YSI"
"20140616",1200,0,21.6,"YSI"
"20140716",1200,-2200,5,"YSI"
"20140716",1200,-2100,5,"YSI"
"20140716",1200,-2000,5.1,"YSI"
"20140716",1200,-1900,5.2,"YSI"
"20140716",1200,-1800,5.3,"YSI"
"20140716",1200,-1700,5.5,"YSI"
"20140716",1200,-1600,5.7,"YSI"
"20140716",1200,-1500,6.1,"YSI"
"20140716",1200,-1400,6.4,"YSI"
"20140716",1200,-1300,7,"YSI"
"20140716",1200,-1200,7.7,"YSI"
"20140716",1200,-1100,8.8,"YSI"
"20140716",1200,-1000,10.1,"YSI"
"20140716",1200,-900,11.3,"YSI"
"20140716",1200,-800,13.1,"YSI"
"20140716",1200,-700,15,"YSI"
"20140716",1200,-600,18.4,"YSI"
"20140716",1200,-500,24.1,"YSI"
"20140716",1200,-400,24.6,"YSI"
"20140716",1200,-300,24.6,"YSI"
"20140716",1200,-200,24.6,"YSI"
"20140716",1200,-100,24.6,"YSI"
"20140716",1200,0,24.6,"YSI"
"20140818",1200,-2200,5.1,"YSI"
"20140818",1200,-2100,5.1,"YSI"
"20140818",1200,-2000,5.2,"YSI"
"20140818",1200,-1900,5.2,"YSI"
"20140818",1200,-1800,5.4,"YSI"
"20140818",1200,-1700,5.6,"YSI"
"20140818",1200,-1600,5.8,"YSI"
"20140818",1200,-1500,6.2,"YSI"
"20140818",1200,-1400,6.8,"YSI"
"20140818",1200,-1300,7.4,"YSI"
"20140818",1200,-1200,8,"YSI"
